,fit_time,score_time,test_accuracy,test_f1,test_roc_auc,test_precision,test_recall
0,2.0245087146759033,0.21644067764282227,0.9997844998695657,0.9998099638931397,0.999999289962533,1.0,0.99962
1,2.223808765411377,0.21863341331481934,0.9998412104302064,0.9998599803972557,0.9999993968611627,1.0,0.99972
2,1.866687536239624,0.2230207920074463,0.9999092620738153,0.9999199935994879,0.9999997175496516,1.0,0.99984
3,1.848811388015747,0.2270205020904541,0.9998525508699498,0.9998699830978027,0.9999994455798354,1.0,0.99974
4,1.8835175037384033,0.26102614402770996,0.9999659732776808,0.999969998499925,0.999999833360568,1.0,0.999939998799976
